   9.8310025701066739e-01   4.9191858236823044e-01
   1.0617184772804309e+00   4.3968653485989190e-01
   1.1431224696132036e+00   3.9315884000363438e-01
   1.2266386216602052e+00   3.5182680812765404e-01
   1.3117031672538593e+00   3.1512527729205947e-01
   1.3978605188011868e+00   2.8249372351686614e-01
   1.4847472347725903e+00   2.5341199605405118e-01
   1.5720713902822010e+00   2.2741676427359472e-01
   1.6595923691412402e+00   2.0410578409757624e-01
   1.7471030356061417e+00   1.8313550615651877e-01
   1.8344149480347549e+00   1.6421554912559908e-01
   1.9213472086583339e+00   1.4710197750904289e-01
   2.0077201049193771e+00   1.3159029630969538e-01
   2.0933552364432666e+00   1.1750853238282698e-01
   2.1780834345266427e+00   1.0471063211000615e-01
   2.2617599420379100e+00   9.3070520162330778e-02
   2.3442833819510174e+00   8.2477332480104831e-02
   2.4256129567043061e+00   7.2832284300292524e-02
   2.5057795052135323e+00   6.4047226074272531e-02
   2.5848904881176611e+00   5.6044408205725781e-02
   2.6631335312297657e+00   4.8756734073466555e-02
   2.7407802137853912e+00   4.2128351224660798e-02
   2.8182057859834719e+00   3.6114424530820061e-02
   2.8958393518912238e+00   3.0686429537637751e-02
   2.9739152079372491e+00   2.5846153937031408e-02
   3.0516444535904537e+00   2.1654768077011981e-02
   3.1260242474360425e+00   1.8234104407503324e-02
   3.1944135220315175e+00   1.5589847583967385e-02
   3.2587553120623869e+00   1.3519252069448096e-02
   3.3237284681243877e+00   1.1804326454855893e-02
   3.3937715020560759e+00   1.0326180976928102e-02
   3.4715980933027049e+00   9.0579099362026478e-03
   3.5566992383663401e+00   8.0225985391673155e-03
   3.6457313681498293e+00   7.2275221005003443e-03
   3.7355764598161016e+00   6.6328807424802889e-03
   3.8249131779386083e+00   6.1800795086538489e-03
   3.9136007415378873e+00   5.8194764065857439e-03
   4.0019307366084149e+00   5.5163354766265002e-03
   4.0902634107297224e+00   5.2480276943213224e-03
   4.1789036468735867e+00   5.0003110650896059e-03
   4.2680725214017281e+00   4.7645285875062065e-03
   4.3579112158749931e+00   4.5357144561003404e-03
   4.4484955626564435e+00   4.3113236989647868e-03
   4.5398517430129912e+00   4.0903681523144428e-03
   4.6319706796695295e+00   3.8728191718234929e-03
   4.7248198643375989e+00   3.6591943138887880e-03
   4.8183525164727881e+00   3.4502751776253194e-03
   4.9125144130996832e+00   3.2469205877118323e-03
   5.0072486811752972e+00   3.0499492874083880e-03
   5.1024990413456539e+00   2.8600721252828431e-03
   5.1982118389720302e+00   2.6778588033494937e-03
   5.2943372147404215e+00   2.5037276358537905e-03
   5.3908296371755124e+00   2.3379499045823346e-03
   5.4876480823007823e+00   2.1806625789211097e-03
   5.5847559106870106e+00   2.0318853787321817e-03
   5.6821206119755141e+00   1.8915392775640599e-03
   5.7797134803258539e+00   1.7594647237323079e-03
   5.8775092376497087e+00   1.6354386056626504e-03
   5.9754856721341367e+00   1.5191893850730110e-03
   6.0736232839735349e+00   1.4104102376978627e-03
   6.1719049583651664e+00   1.3087701898055024e-03
   6.2703156709593557e+00   1.2139233710191058e-03
   6.3688422217056733e+00   1.1255165702589653e-03
   6.4674730016770265e+00   1.0431952947628266e-03
   6.5661977869131718e+00   9.6660854403429709e-04
   6.6650075587940432e+00   8.9541249364339499e-04
   6.7638943483864287e+00   8.2927326844534608e-04
   6.8628511006855621e+00   7.6786896492780097e-04
   6.9618715573339509e+00   7.1089105971994671e-04
   7.0609501552631464e+00   6.5804532232125032e-04
   7.1600819388789070e+00   6.0905233166687345e-04
   7.2592624843924325e+00   5.6364767949860454e-04
   7.3584878337197965e+00   5.2158192998851829e-04
   7.4577544382899754e+00   4.8262036682099102e-04
   7.5570591095044710e+00   4.4654272585180327e-04
   7.6563989756927366e+00   4.1314256682343402e-04
   7.7557714456743572e+00   3.8222683512763837e-04
   7.8551741773005066e+00   3.5361524023263006e-04
   7.9546050466382727e+00   3.2713963330397903e-04
   8.0540621260203409e+00   3.0264336901888089e-04
   8.1535436639462429e+00   2.7998066555387339e-04
   8.2530480621942157e+00   2.5901597244848938e-04
   8.3525738640507363e+00   2.3962334990823301e-04
   8.4521197430939949e+00   2.2168586735450325e-04
   8.5516844872859163e+00   2.0509502539587781e-04
   8.6512670033072308e+00   1.8975019936126912e-04
   8.7508663429850291e+00   1.7555810721154935e-04
   8.8504818495053357e+00   1.6243229150530577e-04
   8.9501141269745101e+00   1.5029254063313215e-04
   9.0498175806143006e+00   1.3905880070078983e-04
   9.1494795012134205e+00   1.2867506456629247e-04
