-2.562807671274927035e-01 -2.448635109570485580e-01 -2.349359376219118112e-01 -2.261166599328322258e-01 -2.178386827750423971e-01 -2.074288199586306614e-01 -1.982630651191414073e-01 -1.906087805966035775e-01 -1.802694798994629588e-01 -1.736410267693595799e-01 -1.643447073980186801e-01 -1.559537594512572511e-01 -1.485835324741354158e-01 -1.402424156444435632e-01 -1.321041114266982841e-01 -1.231972668918934616e-01 -1.165632008144612680e-01 -1.082130299217978348e-01 -1.022149960696113885e-01 -9.403158108362345835e-02 -8.643575142411751011e-02 -8.013445081255943236e-02 -7.301254004279850163e-02 -6.673868808804053754e-02 -5.851003380068602738e-02 -5.283627821269126085e-02 -4.561277540502053918e-02 -3.937560169794860482e-02 -3.312578166549858677e-02 -2.654255212193623939e-02 -2.064363297751735729e-02 -1.391608852699176800e-02 -7.927420704422203854e-03 -2.323748283505196362e-03 1.576211721999646155e-03 -1.932305464996669775e-02 2.237667304303411486e-01 2.535552850371867173e-01 2.384963873058534856e-01 -2.665201050457434440e-02 2.486460432822248934e-01 2.217209338367057414e-01 1.996515647170452046e-01 2.313549571705638408e-01 2.199341418795817960e-01 2.253263573013966348e-01 2.537250088246628676e-01 2.359317912332095646e-01 2.548252144470992131e-01 2.534378640684407658e-01
-2.468635177835434846e-01 -2.361133169259439224e-01 -2.272828272773638192e-01 -2.180960809407427037e-01 -2.094524336324166680e-01 -1.992141734301298428e-01 -1.893801257546704198e-01 -1.805136315005317071e-01 -1.720805054811697654e-01 -1.638866114895606851e-01 -1.559240388729755677e-01 -1.471350588415072935e-01 -1.391841863207472219e-01 -1.316683144129995320e-01 -1.234968382145832932e-01 -1.160257362712046048e-01 -1.083256434204480784e-01 -1.007801790038490297e-01 -9.248439368202840405e-02 -8.590243038333222891e-02 -7.889155332954603250e-02 -7.106617081964353155e-02 -6.481269603316910932e-02 -5.792074342567082174e-02 -5.079798908947415897e-02 -4.443299086116189039e-02 -3.796821327084257125e-02 -3.171883803310115296e-02 -2.426358639631655267e-02 -1.843928772267355506e-02 -1.158821311309745500e-02 -5.713043070607240655e-03 5.827254446957695492e-04 1.901145869627234074e-03 -1.527397099601923193e-02 2.330526278832057152e-01 2.612737160334264730e-01 2.436545755205843100e-01 -1.167465649292733290e-02 2.217003813882433838e-01 2.016436318032804043e-01 2.036290533593861085e-01 2.472533619792562365e-01 2.145478843636650090e-01 2.231159924981444553e-01 2.461654731068644020e-01 2.441107860229199122e-01 2.724863837121895838e-01 2.808586061474847573e-01 2.710657560224966067e-01
-2.393901407962605032e-01 -2.301289184896117279e-01 -2.195124091908036701e-01 -2.098865615578245913e-01 -1.997895429682606250e-01 -1.915575960697865343e-01 -1.815308857292402267e-01 -1.742833640312303478e-01 -1.653627550718690109e-01 -1.561742838208044493e-01 -1.474410535294632674e-01 -1.388209491179644983e-01 -1.312950984479045735e-01 -1.225869905500537732e-01 -1.151119795019270309e-01 -1.072662207691059688e-01 -9.986016587291113300e-02 -9.349884251937788660e-02 -8.558815788045524842e-02 -7.750748376957919406e-02 -7.165348308134042443e-02 -6.371598734356433147e-02 -5.684729652761284086e-02 -4.953634490677052971e-02 -4.237153823048635248e-02 -3.555754550113430362e-02 -2.882439581641769999e-02 -2.313433168109913646e-02 -1.580295627035422507e-02 -9.559097538845569633e-03 -3.595642135823269754e-03 2.411303057172502033e-03 2.532757170349390040e-03 -1.526031084041705801e-02 2.283083084242405469e-01 2.467071353759751895e-01 2.457746500617360441e-01 1.633855473237713352e-01 2.075469055964349607e-01 2.107286272281121142e-01 2.172844974124287787e-01 2.573969759338745611e-01 2.352115979376974142e-01 2.426028555652987306e-01 2.281701125261408059e-01 2.730547639238261604e-01 2.580201997915694268e-01 2.395967347612869280e-01 2.618875390202549669e-01 2.830972786953845355e-01
-2.306282432996469567e-01 -2.200333437666856518e-01 -2.110791178689929992e-01 -2.014648556093527332e-01 -1.926428813930311790e-01 -1.834760764328272620e-01 -1.746412879146933550e-01 -1.655298291837541125e-01 -1.572912377365621173e-01 -1.472550076823652965e-01 -1.403936772564078339e-01 -1.315828570445990997e-01 -1.230576967822243767e-01 -1.149105174856877853e-01 -1.067375168602952978e-01 -9.991216911117825616e-02 -9.204967864073032580e-02 -8.480740967821966125e-02 -7.700644387197122520e-02 -6.920415219038751620e-02 -6.235978524925813588e-02 -5.542509566669738541e-02 -4.796726019831211441e-02 -4.099935314608187803e-02 -3.526252603737293351e-02 -2.748585042096738859e-02 -2.105580566207986351e-02 -1.470761473283615367e-02 -8.825652272017094416e-03 -2.379070841923303700e-03 7.226381715068252911e-04 -1.045802394251934761e-02 -1.494754816207328682e-02 2.400767964680605993e-01 2.508255814799097427e-01 2.548159243276360564e-01 -2.775463955898479357e-02 2.083137066065573195e-01 2.163352168075792781e-01 2.183112294714137092e-01 2.161625456989560989e-01 2.074896866704454834e-01 2.167111576507004256e-01 2.317423333743890701e-01 2.800136758201405840e-01 2.510450568969990748e-01 2.485089539619280974e-01 2.908541974783357964e-01 2.922344490495521474e-01 3.011654403853581408e-01
-2.230092669412792050e-01 -2.133596014871533553e-01 -2.023643319199606994e-01 -1.943771814914443952e-01 -1.842987041507202495e-01 -1.758244914549068894e-01 -1.657159236342415076e-01 -1.585802613468976219e-01 -1.481044895285750507e-01 -1.401548731415015736e-01 -1.317609518125209822e-01 -1.231241663741729359e-01 -1.150276069105934801e-01 -1.080091935788648067e-01 -9.942710282226255303e-02 -9.280969288027129949e-02 -8.431690313184581065e-02 -7.766529081037257254e-02 -7.020656525339755150e-02 -6.218154158828816808e-02 -5.429443707052259566e-02 -4.826133011360762143e-02 -4.024040073746416174e-02 -3.414984793654733675e-02 -2.692817743723852075e-02 -2.036128644800892784e-02 -1.377688347872736696e-02 -7.259695441896891512e-03 -7.342611738863866764e-04 1.519148461231100301e-03 -1.181148825919808680e-02 -1.304178422293866303e-02 2.410134091202469908e-01 2.402123594375236426e-01 2.634247804507109381e-01 -2.610844867751750328e-02 2.079084282779717630e-01 1.850146498337324197e-01 2.315849137982757266e-01 2.379390178244034371e-01 2.253068305741099397e-01 2.312895141703164292e-01 2.618502494294933092e-01 2.547966116189266939e-01 2.437228683104920302e-01 2.635434321950527736e-01 2.850959403298445327e-01 2.977952804407997811e-01 2.980002109426883039e-01 2.941341816055916270e-01
-2.149353326368187711e-01 -2.055514839427260709e-01 -1.955301536739718626e-01 -1.851678610767655553e-01 -1.762431524346040335e-01 -1.667152530020158396e-01 -1.579861073206109967e-01 -1.497216777405036281e-01 -1.409555860954219142e-01 -1.325757066912236493e-01 -1.231930746706917656e-01 -1.158438080628016731e-01 -1.070764132920690309e-01 -9.992805600000392863e-02 -9.250401906330212032e-02 -8.438758609198247773e-02 -7.575407882328237530e-02 -6.856502934733851862e-02 -6.153353355265702568e-02 -5.382328813886511076e-02 -4.688070668492116261e-02 -3.960709456104443554e-02 -3.275680447734956313e-02 -2.620898630665022960e-02 -1.923429987042162004e-02 -1.254582599111155571e-02 -5.809377477376985281e-03 1.806958824416710681e-03 1.657066291605608917e-04 -2.362752793633391551e-02 -1.455309159111773699e-02 2.336337892397764848e-01 2.624867541229314871e-01 2.336383327482982331e-01 2.090436845693252332e-01 1.994710213130838350e-01 2.047443599092666766e-01 2.066623130105086359e-01 2.436028803884173477e-01 2.349506134084835274e-01 2.443552249025925938e-01 2.338502776438614872e-01 2.411316410249753350e-01 2.682065920729006514e-01 3.054245275803085802e-01 3.004551220891614749e-01 2.928239785444441967e-01 2.805453665957643450e-01 3.099096975532265041e-01 3.014211593428068325e-01
-2.066320101154713595e-01 -1.975678180045829513e-01 -1.880959405290923148e-01 -1.785239270423026325e-01 -1.694608242518786112e-01 -1.598852288901251861e-01 -1.510145356972246722e-01 -1.417653700565070229e-01 -1.326739050250205776e-01 -1.240861216992986127e-01 -1.166286181626848134e-01 -1.073936384993600529e-01 -1.005440697324193333e-01 -9.171601156219584550e-02 -8.426822542878323330e-02 -7.574160870129410805e-02 -6.830495526477066426e-02 -6.164578226605162137e-02 -5.448580099719552844e-02 -4.639280707390283642e-02 -3.937320607433993092e-02 -3.239570631276807167e-02 -2.574831243594149013e-02 -1.885477146364901782e-02 -1.240286788220780825e-02 -5.410865780476776035e-03 1.564316651666892814e-03 1.962411664825129253e-03 -2.513624738716351004e-02 -1.530167820992672963e-02 2.221539880070058370e-01 2.240372353152534635e-01 2.378721108693090391e-01 2.441999774690015446e-01 2.270430087930565000e-01 2.132728630439735262e-01 2.250811036985592428e-01 2.503992561508492920e-01 2.278135959954858958e-01 2.193294271434334253e-01 2.300230606572525316e-01 2.622925138109543641e-01 2.736129650464389496e-01 2.776402113221196899e-01 2.833623756742392197e-01 2.839453824728095377e-01 2.940876383924545534e-01 3.311407104375247989e-01 3.102453687207507582e-01 3.189977770202267471e-01
-2.004897536775268330e-01 -1.899699355718988125e-01 -1.796864769120243288e-01 -1.714894459083335099e-01 -1.610248641216457111e-01 -1.530787298437264465e-01 -1.426215390469940669e-01 -1.349855367574702425e-01 -1.264156982309741495e-01 -1.168234231319630334e-01 -1.082754614740924076e-01 -1.008203886443256314e-01 -9.169624587199481924e-02 -8.477737111569930151e-02 -7.616721148448855894e-02 -6.940887982208604479e-02 -6.113048712658335215e-02 -5.314193009069263091e-02 -4.565875415505659535e-02 -3.896430844466887422e-02 -3.206568081646601898e-02 -2.444875210296214296e-02 -1.719879512252367113e-02 -1.119209052229047825e-02 -4.838500232288402841e-03 1.764724239343231933e-03 1.116795692266570961e-03 -2.527198764645669643e-02 -1.562079495382288387e-02 2.239291507828522765e-01 2.252188841303231492e-01 2.338154294011546563e-01 2.179763192309812914e-01 2.153247889354629185e-01 2.146985934611068958e-01 2.301087217886777503e-01 2.412211667810818805e-01 2.479189737170296726e-01 2.268000125899538866e-01 2.492000578297546010e-01 2.904741587646785250e-01 2.606425477485618813e-01 2.735514362401065824e-01 2.915510176018124566e-01 3.123073880947193626e-01 2.945025978596526040e-01 3.045010607948879233e-01 2.864971981218022989e-01 3.099130592067497192e-01 3.138404477400383308e-01
-1.927256401446640344e-01 -1.823292648756454359e-01 -1.724861067996606989e-01 -1.627305957878616427e-01 -1.536047741176503056e-01 -1.443853701322506677e-01 -1.365279711834508081e-01 -1.269255211101956715e-01 -1.176897087939952624e-01 -1.104478102851521593e-01 -1.013480306322735308e-01 -9.315066482463311981e-02 -8.567908953942411643e-02 -7.778327519223252051e-02 -6.866404355317450026e-02 -6.163562058456983211e-02 -5.423456685199765093e-02 -4.715606004038071231e-02 -3.870914537135785455e-02 -3.160426257380456738e-02 -2.395418989204293331e-02 -1.810909574814437498e-02 -9.643658484537138975e-03 -3.053614053114978629e-03 1.525366116767055882e-03 -9.193190679339807020e-03 -2.362389909975212698e-02 -1.459746255702713651e-02 2.225101543815610206e-01 2.503725178617392522e-01 2.323381113961255906e-01 2.408491780094381973e-01 1.777383352148501766e-02 2.268769121186720583e-01 2.418285883704472949e-01 2.465758478400496834e-01 2.212575340964768877e-01 2.458463754541509450e-01 2.460973253199354727e-01 2.735118690554083631e-01 2.584402994869947623e-01 2.791967604148405391e-01 2.994419517521966778e-01 3.005036652303143541e-01 3.007730743464109291e-01 2.925029095913730393e-01 2.971655343290365292e-01 3.047407041850096476e-01 3.294075493255143039e-01 3.136881761506103428e-01
-1.851940892326073562e-01 -1.751000805591430842e-01 -1.656819238073849454e-01 -1.566107355086869823e-01 -1.466253887797627775e-01 -1.373210042782156692e-01 -1.298456957875525619e-01 -1.191963078770088141e-01 -1.113031851033071118e-01 -1.019331175390386784e-01 -9.413923886542070740e-02 -8.531229495629741311e-02 -7.798771260385041482e-02 -6.978344118945392638e-02 -6.206103207435001434e-02 -5.366255179981507112e-02 -4.594004094524767323e-02 -3.944788727720737603e-02 -3.177485305059871146e-02 -2.444808976169907458e-02 -1.667186376699103870e-02 -9.710278317200664311e-03 -2.466412909069350904e-03 1.578036316341113136e-03 7.480341683329858569e-04 -2.404213997216705923e-02 -1.546774699829344540e-02 2.331146550765132441e-01 2.423544399850865727e-01 2.541392473265425833e-01 2.401298187075725510e-01 2.037503515501614404e-01 2.335645808624017272e-01 2.044192303152113366e-01 2.207572731456790560e-01 2.385776048742223598e-01 2.516344512076093554e-01 2.590884282693627361e-01 2.623000087719152273e-01 2.840691453246195763e-01 2.830414620019846006e-01 2.756200867692322198e-01 2.866231891841615198e-01 3.062750116690371449e-01 2.897402734744373154e-01 2.960852040220941506e-01 3.022591256988007569e-01 2.934702577633132581e-01 3.516017671225804553e-01 3.455517943633240052e-01
-1.777656423074977232e-01 -1.674265256800863133e-01 -1.588278935461180652e-01 -1.481587971754823874e-01 -1.389062138343476749e-01 -1.300217282804176921e-01 -1.216995897277602517e-01 -1.121975231909459747e-01 -1.039640499724510947e-01 -9.549757000001474205e-02 -8.619515249111504851e-02 -7.889273058277541939e-02 -7.125746520000289519e-02 -6.264079358141051712e-02 -5.524020265663732998e-02 -4.656750249275575654e-02 -4.001768279261754685e-02 -3.198323410410118528e-02 -2.413366747862219497e-02 -1.662226586590287783e-02 -9.250682046563119335e-03 -3.775776970797409694e-03 1.108306328904514826e-03 2.839433011310320450e-04 -2.471792663513763463e-02 -1.725893765378536462e-02 2.204577065626338317e-01 2.543624803199941442e-01 2.361585053843787974e-01 2.180520227499063435e-01 2.338085059607419580e-01 2.147793180410490221e-01 2.100176551889127163e-01 2.381109322390840277e-01 2.155623054792124571e-01 2.509043771032523629e-01 2.466446448971864602e-01 2.618986234617790010e-01 2.339050310939917998e-01 2.446804752428850538e-01 2.904745776217604880e-01 2.622229572249569762e-01 2.997166342818967100e-01 2.794280517370543171e-01 3.142035983307372993e-01 3.226493309159320644e-01 3.195553183161871091e-01 3.298753459421996936e-01 3.208134837167364584e-01 3.288589233041748772e-01
-1.714692736610414214e-01 -1.609618890544859404e-01 -1.514320350068545373e-01 -1.417917890340061327e-01 -1.321326319357430668e-01 -1.234724061088515318e-01 -1.140113317281761102e-01 -1.058602004321009676e-01 -9.788589454836398029e-02 -8.812950404421004968e-02 -7.955429073301088783e-02 -7.133582813302094539e-02 -6.401787345751357161e-02 -5.558306274502556460e-02 -4.863325726785370368e-02 -4.003528402098666117e-02 -3.246778578847332730e-02 -2.456069297377212746e-02 -1.815686683513090607e-02 -9.430382791686571509e-03 -2.905308753291237223e-03 2.344342554819573224e-03 3.239205743427356777e-03 -2.546444129967834202e-02 -1.855938714177756896e-02 1.997456146637989760e-01 2.417148299022804925e-01 2.451204698118593650e-01 2.396429614854957979e-01 2.284513051585287391e-01 2.086765891355827907e-01 2.111168395355842997e-01 2.718778973931142984e-01 2.507437659092414672e-01 2.293470753306114940e-01 2.443592401196995056e-01 2.833340497197768260e-01 2.539840821879302268e-01 2.755594154705527377e-01 2.843410695884185380e-01 3.138520815953589893e-01 2.799156685545259315e-01 2.805230526608220587e-01 3.018375577168846968e-01 3.300527201430077939e-01 3.059865416898865376e-01 3.134483227918859471e-01 3.546029004950362329e-01 3.540446890664146751e-01 3.535208258525675551e-01
